time NV31 NV44 XDUT_LP1_I XDUT_B1_I XDUT_L2_I XDUT_L3_I XDUT_B2_I XDUT_LP2_I
2.500000000000000e-012 6.902823856405096e-005 6.719462422251823e-005 1.444783881546029e-004 1.180827662002962e-004 -1.573227474728337e-004 1.578032525271663e-004 1.175978324223362e-004 1.437247735256520e-004 
2.750000000000000e-012 7.102067366622898e-005 6.999134555596474e-005 1.584355672812619e-004 1.319320171531368e-004 -1.730353248419896e-004 1.736032751580104e-004 1.314377812641157e-004 1.576779092724498e-004 
3.000000000000000e-012 7.523861081715001e-005 7.494789625587500e-005 1.721675690009714e-004 1.445953116968320e-004 -1.887629526328582e-004 1.893882473671418e-004 1.440885967843151e-004 1.714420971617137e-004 
3.250000000000000e-012 8.008029424860756e-005 8.022990350127131e-005 1.858051331696583e-004 1.566849881852594e-004 -2.045070303289168e-004 2.051567696710832e-004 1.561462034380881e-004 1.851197314643781e-004 
3.500000000000000e-012 8.439317983495424e-005 8.456500927763342e-005 1.994584036551444e-004 1.687600985110553e-004 -2.202634009440058e-004 2.209129990559942e-004 1.681650202324723e-004 1.987928094079672e-004 
3.750000000000000e-012 8.775448085134668e-005 8.756450275929122e-005 2.131611992416770e-004 1.810790695993412e-004 -2.360235787077044e-004 2.366654212922956e-004 1.804138279731700e-004 2.124789596491194e-004 
4.000000000000000e-012 9.038478756773437e-005 8.960979892977566e-005 2.268646837747787e-004 1.935741236321762e-004 -2.517776696444479e-004 2.524239303555521e-004 1.928458522941532e-004 2.261309700146210e-004 
4.250000000000000e-012 9.286539892299578e-005 9.149216527938980e-005 2.404704933831035e-004 2.059768594167202e-004 -2.675177221326755e-004 2.681964778673245e-004 2.052147840502882e-004 2.396675057774376e-004 
4.500000000000000e-012 9.584376476633645e-005 9.403015211022434e-005 2.538757234160054e-004 2.179785064136600e-004 -2.832400852361915e-004 2.839867147638085e-004 2.172252621917099e-004 2.530093055025434e-004 
4.750000000000000e-012 9.984760584506362e-005 9.782414439073102e-005 2.670035604205453e-004 2.293343337521640e-004 -2.989458587446515e-004 2.997935412553485e-004 2.286322974071849e-004 2.660994313413403e-004 
5.000000000000000e-012 1.052424109277536e-004 1.032022006473153e-004 2.798074174612365e-004 2.398803487432951e-004 -3.146393912303702e-004 3.156126087696298e-004 2.392600484381647e-004 2.789003789557334e-004 
5.250000000000000e-012 8.458914315577006e-005 8.267885044788620e-005 2.769306447182466e-004 2.348259955333315e-004 -3.145695208684369e-004 3.156824791315631e-004 2.342997435865249e-004 2.760561812237069e-004 
5.500000000000000e-012 9.162838130779435e-005 8.986797049687507e-005 2.740730151109004e-004 2.324869174888087e-004 -3.144964961266005e-004 3.157555038733995e-004 2.320715768771316e-004 2.732612316137810e-004 
5.750000000000000e-012 5.406207280369523e-005 5.260459566335576e-005 2.714720320782720e-004 2.334204731977479e-004 -3.144233498561038e-004 3.158286501438962e-004 2.331266549178230e-004 2.707517156661858e-004 
6.000000000000000e-012 5.567889341731339e-005 5.464210128290077e-005 2.691924645601563e-004 2.367273165289601e-004 -3.143532443535012e-004 3.158987556464988e-004 2.365697394092830e-004 2.685966783288085e-004 
6.249999999999999e-012 2.151626445051774e-005 2.121219734213124e-005 2.671841267838885e-004 2.409029911217929e-004 -3.142906977316237e-004 3.159613022683763e-004 2.409013757425609e-004 2.667547233373754e-004 
6.499999999999999e-012 3.122854152125620e-005 3.185532268170007e-005 2.653672159848342e-004 2.446765983563926e-004 -3.142421560258209e-004 3.160098439741791e-004 2.448490737263690e-004 2.651521489897861e-004 
6.749999999999999e-012 6.179241987495857e-006 7.941457598918234e-006 2.636923429912537e-004 2.473667590133384e-004 -3.142153923296945e-004 3.160366076703055e-004 2.477164921658276e-004 2.637336430789526e-004 
6.999999999999999e-012 2.366729016480686e-005 2.644665328443886e-005 2.621569770153824e-004 2.488599132435804e-004 -3.142177609930095e-004 3.160342390069905e-004 2.493605806893132e-004 2.624726511205123e-004 
7.249999999999999e-012 4.024526018197762e-006 7.584225301376528e-006 2.607871517521038e-004 2.493969456545651e-004 -3.142537951247613e-004 3.159982048752387e-004 2.499854165727746e-004 2.613548807304021e-004 
7.500000000000000e-012 2.448741406427617e-005 2.829917144900555e-005 2.596058161244118e-004 2.493337586725388e-004 -3.143229935798436e-004 3.159290064201564e-004 2.499169830912522e-004 2.603574673241253e-004 
7.750000000000001e-012 5.878390987456841e-006 9.484255988446345e-006 2.586080967714414e-004 2.489726402358595e-004 -3.144187291926816e-004 3.158332708073184e-004 2.494498680085777e-004 2.594404069189105e-004 
8.000000000000002e-012 2.613149209072495e-005 2.905608171024491e-005 2.577543667732557e-004 2.484917377246603e-004 -3.145289226863475e-004 3.157230773136525e-004 2.487853430360532e-004 2.585540563598428e-004 
8.250000000000002e-012 6.735677864947404e-006 8.824834388256281e-006 2.569808650099665e-004 2.479530428110836e-004 -3.146385248293332e-004 3.156134751706668e-004 2.480356897031086e-004 2.576555051585377e-004 
8.500000000000003e-012 2.612833699400207e-005 2.734668228811940e-005 2.562198287367154e-004 2.473499724858789e-004 -3.147331525859573e-004 3.155188474140427e-004 2.472560433931215e-004 2.567226767223794e-004 
8.750000000000004e-012 6.094805665688318e-006 6.712889907466824e-006 2.554189164678069e-004 2.466582534531485e-004 -3.148027259254810e-004 3.154492740745190e-004 2.464736522695395e-004 2.557582479413696e-004 
9.000000000000005e-012 2.518162808749596e-005 2.544695072430888e-005 2.545523548908463e-004 2.458682747788055e-004 -3.148438825297351e-004 3.154081174702649e-004 2.457018737303125e-004 2.547822728773046e-004 
9.250000000000005e-012 5.151470641787677e-006 5.415853617048903e-006 2.536212424994073e-004 2.449934872664894e-004 -3.148603610350258e-004 3.153916389649742e-004 2.449411344047321e-004 2.538183530654574e-004 
9.500000000000006e-012 2.446116163931673e-005 2.486822928744666e-005 2.526451265409995e-004 2.440611641225393e-004 -3.148612768278398e-004 3.153907231721602e-004 2.441758538165188e-004 2.528805395997554e-004 
9.750000000000007e-012 4.771158136223053e-006 5.456480910294194e-006 2.516496285407903e-004 2.430964939874792e-004 -3.148579619077490e-004 3.153940380922510e-004 2.433751709207573e-004 2.519665756812970e-004 
1.000000000000001e-011 2.445774195050800e-005 2.532913371989904e-005 2.506551063045959e-004 2.421095988916960e-004 -3.148604992964370e-004 3.153915007035630e-004 2.424999273486013e-004 2.510591985493169e-004 
1.025000000000001e-011 5.135239586498812e-006 6.149749222494190e-006 2.496697164252719e-004 2.410904625264279e-004 -3.148750906228434e-004 3.153769093771566e-004 2.415130904661858e-004 2.501333122022041e-004 
1.050000000000001e-011 2.516505579143381e-005 2.614780906559024e-005 2.486878771560277e-004 2.400118295989632e-004 -3.149029892746455e-004 3.153490107253545e-004 2.403884627734001e-004 2.491647072576362e-004 
1.075000000000001e-011 6.167054241060782e-006 7.085258492799283e-006 2.476930683011191e-004 2.388368482792008e-004 -3.149411090247261e-004 3.153108909752739e-004 2.391136096594242e-004 2.481362292477736e-004 
1.100000000000001e-011 2.651754159818350e-005 2.726728954870004e-005 2.466627734125372e-004 2.375272344254133e-004 -3.149838387507704e-004 3.152681612492296e-004 2.376860625174139e-004 2.470392624676554e-004 
1.125000000000001e-011 7.853808084481890e-006 8.492351434002197e-006 2.455732879153308e-004 2.360486332429903e-004 -3.150252666337700e-004 3.152267333662300e-004 2.361049579761669e-004 2.458708336447030e-004 
1.150000000000001e-011 2.857034545824699e-005 2.906855946075509e-005 2.444028002833448e-004 2.343716842212887e-004 -3.150610241318612e-004 3.151909758681388e-004 2.343618050173564e-004 2.446283633548541e-004 
1.175000000000001e-011 1.032505261733386e-005 1.078195893804743e-005 2.431321363087832e-004 2.324690767095245e-004 -3.150892422827276e-004 3.151627577172724e-004 2.324336077039095e-004 2.433045217970283e-004 
1.200000000000001e-011 3.153817730284614e-005 3.193265139690659e-005 2.417434109450602e-004 2.303099677412642e-004 -3.151105167086202e-004 3.151414832913798e-004 2.302797283691470e-004 2.418839100056580e-004 
1.225000000000001e-011 1.390074007674459e-005 1.431657346469560e-005 2.402173060606217e-004 2.278533255065516e-004 -3.151271320578304e-004 3.151248679421696e-004 2.278417502336214e-004 2.403419879420045e-004 
1.250000000000002e-011 3.587511733800424e-005 3.626687372061193e-005 2.385297402408598e-004 2.250412345303344e-004 -3.151419840451155e-004 3.151100159548845e-004 2.250441322868784e-004 2.386454885337622e-004 
1.275000000000002e-011 1.925185395910595e-005 1.964230494193346e-005 2.366499847789869e-004 2.218151203845719e-004 -3.151575048875121e-004 3.150944951124879e-004 2.218147232015021e-004 2.367525376626426e-004 
1.300000000000002e-011 4.259755942078212e-005 4.285641418895525e-005 2.345383864555779e-004 2.180272023853248e-004 -3.151748669440180e-004 3.150771330559820e-004 2.179944430098881e-004 2.346120727226471e-004 
1.325000000000002e-011 2.791245961507211e-005 2.786311041822175e-005 2.321487664449557e-004 2.135528759936661e-004 -3.151931296973590e-004 3.150588703026410e-004 2.134511519643736e-004 2.321624957968686e-004 
1.350000000000002e-011 5.402723952163084e-005 5.322315381848078e-005 2.294271384970743e-004 2.082059254523387e-004 -3.152083093075349e-004 3.150436906924651e-004 2.079869002825152e-004 2.293268097270335e-004 
1.375000000000002e-011 4.325137181443526e-005 4.111035626333944e-005 2.263034728437480e-004 2.017254455414085e-004 -3.152120385964982e-004 3.150399614035018e-004 2.013273976296511e-004 2.260041580894633e-004 
1.400000000000002e-011 7.483813135818155e-005 7.040643165560711e-005 2.226776999433898e-004 1.937325407484882e-004 -3.151894222697935e-004 3.150625777302065e-004 1.930845316113125e-004 2.220580557925696e-004 
1.425000000000002e-011 7.147604777780086e-005 6.377537726997632e-005 2.183851685567977e-004 1.836520164210876e-004 -3.151166880492265e-004 3.151353119507735e-004 1.826988582577120e-004 2.172981881500952e-004 
1.450000000000002e-011 1.130220606796524e-004 1.008553565967969e-004 2.131480015168095e-004 1.705986458675739e-004 -3.149584636927316e-004 3.152935363072684e-004 1.693502337722945e-004 2.114522076241694e-004 
1.475000000000002e-011 1.231215398838737e-004 1.054750058388219e-004 2.065068356325353e-004 1.532119588679126e-004 -3.146649696259869e-004 3.155870303740131e-004 1.518195530773780e-004 2.041216906238795e-004 
1.500000000000002e-011 1.832644163568420e-004 1.590252509889538e-004 1.977350170666109e-004 1.294321240663849e-004 -3.141689034790828e-004 3.160830965209172e-004 1.282861097787229e-004 1.947162804322630e-004 
1.525000000000002e-011 2.197394246350786e-004 1.877733119521433e-004 1.857526811261314e-004 9.625520565474338e-005 -3.133825933968778e-004 3.168694066031222e-004 9.607758599073194e-005 1.823663549424269e-004 
1.550000000000002e-011 3.170924698679615e-004 2.756969663396274e-004 1.690999227667152e-004 4.968722478908417e-005 -3.122032151455846e-004 3.180487848544154e-004 5.153911435393587e-005 1.658460085749789e-004 
1.575000000000002e-011 4.018043958738912e-004 3.488312562722157e-004 1.462143265142906e-004 -1.427174567854239e-005 -3.105556377892677e-004 3.196963622107323e-004 -9.328607001154748e-006 1.436526815521965e-004 
1.600000000000002e-011 5.460526192072527e-004 4.792516445682798e-004 1.166258361226716e-004 -9.566523568325782e-005 -3.085312876624698e-004 3.217207123375302e-004 -8.781790044819117e-005 1.146757095277287e-004 
1.625000000000002e-011 6.400338445456878e-004 5.570291377177218e-004 8.364928694360357e-005 -1.818680157245787e-004 -3.065824962129091e-004 3.236695037870909e-004 -1.750303294297334e-004 8.013147105521972e-005 
1.650000000000001e-011 7.161649703211851e-004 6.071302661135980e-004 5.698530443582433e-005 -2.407561083574459e-004 -3.053700206419052e-004 3.248819793580948e-004 -2.438905406424036e-004 4.631492764173386e-005 
1.675000000000001e-011 6.918318136392443e-004 5.260987928878786e-004 5.096407560402174e-005 -2.348715843624522e-004 -3.049517173667386e-004 3.253002826332614e-004 -2.583146733401435e-004 2.479392910066262e-005 
1.700000000000001e-011 7.121938719817993e-004 4.388567673693581e-004 7.754312599659552e-005 -1.486587097850287e-004 -3.041126740485045e-004 3.261393259514955e-004 -1.985824876062525e-004 2.728726993093499e-005 
1.725000000000001e-011 7.525605144776153e-004 3.551849997237301e-004 1.385164833952960e-004 -4.459531547209194e-006 -3.009629877296598e-004 3.292890122703402e-004 -7.887737766535568e-005 5.893983389461892e-005 
1.750000000000001e-011 8.124892378979780e-004 4.134409757152324e-004 2.195093732468873e-004 1.456862943063564e-004 -2.945872464862672e-004 3.356647535137328e-004 5.961108749227274e-005 1.156592026612409e-004 
1.775000000000001e-011 6.939444072417216e-004 5.139683908582875e-004 2.921935929868557e-004 2.471533140602577e-004 -2.863188802992839e-004 3.439331197007161e-004 1.728813265916462e-004 1.852278697387564e-004 
1.800000000000001e-011 5.075381401458860e-004 6.248009078014442e-004 3.322162823899208e-004 2.745176199942954e-004 -2.792828741255079e-004 3.509691258744921e-004 2.322894355600545e-004 2.494750057914333e-004 
1.825000000000001e-011 2.825244451814911e-004 5.581639358945068e-004 3.360749661082056e-004 2.450043566532628e-004 -2.763929214490896e-004 3.538590785509104e-004 2.323664003499785e-004 2.894498913634272e-004 
1.850000000000001e-011 1.381847727145541e-004 3.940951078974401e-004 3.167446203441163e-004 1.982951639396905e-004 -2.783941181668499e-004 3.518578818331501e-004 1.914840366103013e-004 2.953366228467906e-004 
1.875000000000001e-011 -2.695187221386217e-006 1.524320543156963e-004 2.891215366491009e-004 1.657401681751425e-004 -2.834060571216766e-004 3.468459428783234e-004 1.430160325551861e-004 2.733556318774665e-004 
1.900000000000001e-011 -6.049702397408144e-005 1.336338706223320e-005 2.627549714367528e-004 1.576598401024508e-004 -2.883353215491858e-004 3.419166784508142e-004 1.175567370951070e-004 2.415837372409188e-004 
1.925000000000001e-011 -1.141068358116313e-004 -5.387281660117188e-005 2.423149345179298e-004 1.697083567766524e-004 -2.909500554085639e-004 3.393019445914361e-004 1.290836358567454e-004 2.190656667750066e-004 
1.950000000000000e-011 -9.386044287368412e-005 1.210357862660092e-005 2.298929698357875e-004 1.932739002326252e-004 -2.909936505883524e-004 3.392583494116476e-004 1.731192685696940e-004 2.168566989181321e-004 
1.975000000000000e-011 -9.236120151045868e-005 7.711728401748594e-005 2.261917189226898e-004 2.210388914693733e-004 -2.899813384970285e-004 3.402706615029715e-004 2.319574950977680e-004 2.344198530595941e-004 
2.000000000000000e-011 -4.420775579963183e-005 1.626978914754402e-004 2.306371558291219e-004 2.478085022317513e-004 -2.901869980279402e-004 3.400650019720598e-004 2.828124217139225e-004 2.615666601425681e-004 
2.025000000000000e-011 -3.551321729415492e-005 1.601994774874604e-004 2.411688935226518e-004 2.695854922035696e-004 -2.933248783578629e-004 3.369271216421371e-004 3.076497065310292e-004 2.847105228949504e-004 
2.050000000000000e-011 8.917318524614118e-006 1.490671604699951e-004 2.543243371262882e-004 2.830701485158386e-004 -2.995041500791361e-004 3.307478499208639e-004 3.012471242666550e-004 2.941402881589312e-004 
2.075000000000000e-011 9.326871664486747e-006 7.138499806851704e-005 2.660116699136334e-004 2.862470453887042e-004 -3.070872457424653e-004 3.231647542575347e-004 2.725463167728604e-004 2.881332363147977e-004 
2.100000000000000e-011 4.275581631154099e-005 3.079012030020154e-005 2.728587491280211e-004 2.794478143971249e-004 -3.135936670561531e-004 3.166583329438469e-004 2.383315308279947e-004 2.720854071739772e-004 
2.125000000000000e-011 2.974173822354941e-005 -2.896750658933816e-005 2.734364356216815e-004 2.657334824613310e-004 -3.170348222464406e-004 3.132171777535594e-004 2.140572069250960e-004 2.544812891049736e-004 
2.150000000000000e-011 4.877672556553084e-005 -1.800707403864037e-005 2.686148676377229e-004 2.499614483227939e-004 -3.168123657574879e-004 3.134396342425121e-004 2.076545159982117e-004 2.427062318007596e-004 
2.175000000000000e-011 2.312928058132270e-005 -1.820511827457856e-005 2.609148482366243e-004 2.369901281695363e-004 -3.137754780809892e-004 3.164765219190108e-004 2.182916693367951e-004 2.403963757019011e-004 
2.200000000000000e-011 3.373632115123694e-005 3.286726317589202e-005 2.533354558136640e-004 2.300575868599167e-004 -3.096441654921705e-004 3.206078345078295e-004 2.386959715194344e-004 2.467045175822627e-004 
2.224999999999999e-011 4.815727234003695e-006 3.904072485342774e-005 2.482588195919307e-004 2.300330598574232e-004 -3.062316644712758e-004 3.240203355287242e-004 2.591270797795007e-004 2.573626316718633e-004 
2.249999999999999e-011 1.676801696857546e-005 6.808277519880116e-005 2.467825679496021e-004 2.355759987749121e-004 -3.047891986044384e-004 3.254628013955616e-004 2.715406134886107e-004 2.670024782374874e-004 
2.274999999999999e-011 -7.603255618119382e-006 4.130741566548091e-005 2.485780662781749e-004 2.438266538992095e-004 -3.056473046879509e-004 3.246046953120491e-004 2.725278781531941e-004 2.716296415766245e-004 
2.299999999999999e-011 1.053174443232347e-005 4.426301187902719e-005 2.522372269942068e-004 2.517543574570690e-004 -3.082325826646973e-004 3.220194173353027e-004 2.639697993740288e-004 2.701128115563146e-004 
2.324999999999999e-011 -7.454298463664351e-006 7.981090696646886e-006 2.559518632441972e-004 2.567527161999921e-004 -3.114254245256255e-004 3.188265754743745e-004 2.512579110267127e-004 2.641289964005305e-004 
2.349999999999999e-011 1.581214743828143e-005 1.703558902662156e-005 2.582458889639671e-004 2.576701296525912e-004 -3.140841122200484e-004 3.161678877799516e-004 2.402424486709309e-004 2.568294482643994e-004 
2.374999999999999e-011 5.991326483593243e-007 -4.725893378103803e-006 2.584621887050854e-004 2.549417535136918e-004 -3.154879765444004e-004 3.147640234555996e-004 2.347315211175489e-004 2.511739416807271e-004 
2.399999999999999e-011 2.398705536632496e-005 1.897858721102478e-005 2.568387779071205e-004 2.501471510716392e-004 -3.155222680859794e-004 3.147297319140206e-004 2.354542697960623e-004 2.487675213300860e-004 
2.424999999999999e-011 6.721060514407740e-006 5.765877327745678e-006 2.542186360440907e-004 2.452122788698121e-004 -3.145845327012145e-004 3.156674672987854e-004 2.404892032379037e-004 2.495255927972429e-004 
2.449999999999999e-011 2.687427911140364e-005 3.014834069375161e-005 2.515914420462705e-004 2.416435707148348e-004 -3.133180654056529e-004 3.169339345943471e-004 2.466417556988260e-004 2.521091978813994e-004 
2.474999999999999e-011 6.330877645973096e-006 1.213063501557353e-005 2.496884880943225e-004 2.400862969239517e-004 -3.123181358688679e-004 3.179338641311321e-004 2.510163028454006e-004 2.547730757610884e-004 
2.499999999999999e-011 2.411616137753025e-005 3.035235332354390e-005 2.487746578130905e-004 2.402994641754987e-004 -3.119274567194292e-004 3.183245432805708e-004 2.521021570485095e-004 2.561742089098370e-004 
2.524999999999998e-011 2.651916843158198e-006 8.139262458397065e-006 2.486685262210032e-004 2.414585896969923e-004 -3.121752380545125e-004 3.180767619454875e-004 2.500322435022435e-004 2.558096730749951e-004 
2.549999999999998e-011 2.099382211327085e-005 2.541474821546998e-005 2.489266564290139e-004 2.425975499245485e-004 -3.128483294287643e-004 3.174036705712357e-004 2.461043732120224e-004 2.539947047683382e-004 
2.574999999999998e-011 1.147564837640262e-006 4.911334563468593e-006 2.490801275093324e-004 2.429926855107597e-004 -3.136351420510044e-004 3.166168579489956e-004 2.419543472192530e-004 2.515124688489479e-004 
2.599999999999998e-011 2.150219859858584e-005 2.497841073230298e-005 2.488175903253704e-004 2.423585398271462e-004 -3.142682635203420e-004 3.159837364796580e-004 2.388164981756309e-004 2.491699446538571e-004 
2.624999999999998e-011 3.403600952049440e-006 6.793356464765969e-006 2.480565336177080e-004 2.408271648490852e-004 -3.146106943008844e-004 3.156413056991156e-004 2.371484560152139e-004 2.474682878019271e-004 
2.649999999999998e-011 2.480689589965884e-005 2.786464210501527e-005 2.469047319978129e-004 2.387746753263996e-004 -3.146680218816743e-004 3.155839781183257e-004 2.366685600554796e-004 2.464901447162520e-004 
2.674999999999998e-011 6.956044848220080e-006 9.427957678013754e-006 2.455580870807278e-004 2.366032006771851e-004 -3.145433640392113e-004 3.157086359607887e-004 2.366735922391113e-004 2.459877348587157e-004 
2.699999999999998e-011 2.800944309115693e-005 2.966038804063182e-005 2.441940364495702e-004 2.345750920554214e-004 -3.143694566913672e-004 3.158825433086328e-004 2.364288751900921e-004 2.455769922301387e-004 
2.724999999999998e-011 9.592033392333070e-006 1.057570299588626e-005 2.429042740523409e-004 2.327481835542985e-004 -3.142507634767978e-004 3.160012365232022e-004 2.354527277902957e-004 2.449266661007517e-004 
2.749999999999998e-011 3.025627901534294e-005 3.083721294026907e-005 2.416813979640940e-004 2.310064676397278e-004 -3.142345355369201e-004 3.160174644630799e-004 2.336118046298153e-004 2.438664894925454e-004 
2.774999999999998e-011 1.189972655870043e-005 1.252022020023514e-005 2.404475901916068e-004 2.291441291178680e-004 -3.143126978280592e-004 3.159393021719408e-004 2.310456584881029e-004 2.423951217784055e-004 
2.799999999999997e-011 3.316668690455855e-005 3.403812851021059e-005 2.390998433959354e-004 2.269521218811220e-004 -3.144438899318089e-004 3.158081100681911e-004 2.280027237781530e-004 2.406158525206843e-004 
2.824999999999997e-011 1.589015497252847e-005 1.713189121770368e-005 2.375473471652600e-004 2.242707353401520e-004 -3.145805427094174e-004 3.156714572905826e-004 2.246799492020949e-004 2.386488187952519e-004 
2.849999999999997e-011 3.857596142121193e-005 3.999928219269442e-005 2.357274851260194e-004 2.209961057977025e-004 -3.146888513206539e-004 3.155631486793461e-004 2.211267787045232e-004 2.365622883746062e-004 
2.874999999999997e-011 2.294326480253832e-005 2.438282495894505e-005 2.335998686074723e-004 2.170500544683759e-004 -3.147563846878643e-004 3.154956153121357e-004 2.172272796370210e-004 2.343434684452105e-004 
2.899999999999997e-011 4.748604596967200e-005 4.868414129514769e-005 2.311266854039707e-004 2.123328049362017e-004 -3.147887718584046e-004 3.154632281415954e-004 2.127361909790970e-004 2.319055900271656e-004 
2.924999999999997e-011 3.405172123380146e-005 3.497059497259169e-005 2.282497607747345e-004 2.066759707891028e-004 -3.148007267589696e-004 3.154512732410304e-004 2.073281698743807e-004 2.291131563621857e-004 
2.949999999999997e-011 6.140686493946285e-005 6.201034606436832e-005 2.248711850414544e-004 1.998030214165623e-004 -3.148070234538186e-004 3.154449765461814e-004 2.006239359099478e-004 2.258045410284908e-004 
2.974999999999997e-011 5.180952667865622e-005 5.225625388816565e-005 2.208382911964961e-004 1.912923233410681e-004 -3.148169812251061e-004 3.154350187748939e-004 1.921727589290007e-004 2.217974541192833e-004 
2.999999999999997e-011 8.458937163077228e-005 8.493729103226466e-005 2.159282814360347e-004 1.805283930692983e-004 -3.148332662620912e-004 3.154187337379088e-004 1.813860775095373e-004 2.168719696240691e-004 
