time NV31 NV44 XDUT_LP1_I XDUT_B1_I XDUT_L2_I XDUT_L3_I XDUT_B2_I XDUT_LP2_I
3.349999999999996e-011 3.624705769231903e-004 3.639754204722990e-004 5.206252978340861e-005 -7.144679954889882e-005 -3.153066559210075e-004 3.149453440789925e-004 -7.113685343909436e-005 5.250758300438220e-005 
3.374999999999996e-011 3.902149764224801e-004 3.916332045142679e-004 1.039878970275932e-004 5.809605822819045e-005 -3.153069253941308e-004 3.149450746058692e-004 5.868228279286614e-005 1.046145643336297e-004 
3.399999999999995e-011 5.299442742315441e-004 5.296544216087355e-004 1.658069446326031e-004 1.587592754171632e-004 -3.153092619736167e-004 3.149427380263833e-004 1.594298923127795e-004 1.664947890875070e-004 
3.424999999999995e-011 5.921461190021675e-004 5.881397539538450e-004 2.227884537659043e-004 2.083460165321379e-004 -3.153068242943398e-004 3.149451757056602e-004 2.087370075086041e-004 2.232175353334702e-004 
3.449999999999995e-011 5.543491635689131e-004 5.462420044932626e-004 2.593568341227592e-004 2.057859529137502e-004 -3.152730716920112e-004 3.149789283079888e-004 2.055828855830390e-004 2.591638308418913e-004 
3.474999999999995e-011 3.492538441262357e-004 3.387389844263163e-004 2.670481759846803e-004 1.695835128564504e-004 -3.151778950108262e-004 3.150741049891738e-004 1.687688015021056e-004 2.660720032550793e-004 
3.499999999999995e-011 1.544422274973314e-004 1.429291434043233e-004 2.507118535373069e-004 1.295492989210077e-004 -3.150041762996388e-004 3.152478237003612e-004 1.283863072836699e-004 2.490538091653973e-004 
3.524999999999995e-011 -1.110260311057080e-005 -2.345598793109124e-005 2.255356870134619e-004 1.119304003047307e-004 -3.147515347025932e-004 3.155004652974068e-004 1.107149816438797e-004 2.233965547226393e-004 
3.549999999999995e-011 -2.687316930454646e-005 -4.083354122428829e-005 2.081718168188652e-004 1.280781209244877e-004 -3.144300809084631e-004 3.158219190915369e-004 1.269365360800463e-004 2.056738899082967e-004 
3.574999999999995e-011 7.551481533417888e-006 -7.428247832048934e-006 2.088090334401247e-004 1.729639100791195e-004 -3.140596261390996e-004 3.161923738609004e-004 1.718570447356501e-004 2.059841692766846e-004 
3.599999999999995e-011 1.123644326804913e-004 9.974461174113016e-005 2.274112510911497e-004 2.297139520989749e-004 -3.136809816823364e-004 3.165710183176636e-004 2.286142240793759e-004 2.243759928607104e-004 
3.624999999999995e-011 1.532771134868635e-004 1.481317667338767e-004 2.550377804190510e-004 2.771528849859477e-004 -3.133629834432185e-004 3.168890165567814e-004 2.761961408595593e-004 2.521641921643113e-004 
3.649999999999995e-011 1.815437812405907e-004 1.873663985865203e-004 2.793369420280580e-004 2.990736190726957e-004 -3.131878263394126e-004 3.170641736605874e-004 2.985140362488883e-004 2.772063116006010e-004 
3.674999999999994e-011 1.236948439137758e-004 1.404959504483690e-004 2.910630313787459e-004 2.914989227491942e-004 -3.132191602704563e-004 3.170328397295437e-004 2.915271395499393e-004 2.902210479696469e-004 
3.699999999999994e-011 8.152661748493106e-005 1.053092562254440e-004 2.878920873538473e-004 2.634360861427395e-004 -3.134726629484120e-004 3.167793370515880e-004 2.640161981319057e-004 2.885725773126198e-004 
3.724999999999994e-011 4.622045544629451e-006 2.826236758532808e-005 2.740788140018084e-004 2.307985167937697e-004 -3.139046773701343e-004 3.163473226298657e-004 2.315628714173481e-004 2.759951813225172e-004 
3.749999999999994e-011 -5.558153143028093e-006 9.031619903500690e-006 2.573803849714782e-004 2.081372590919589e-004 -3.144190487954877e-004 3.158329512045123e-004 2.083377979233750e-004 2.596286475337251e-004 
3.774999999999994e-011 -1.859924133486738e-005 -2.008592646903907e-005 2.453612956132783e-004 2.031061380073075e-004 -3.148827001600083e-004 3.153692998399917e-004 2.017799631967400e-004 2.465738957119649e-004 
3.799999999999994e-011 3.337424842313892e-005 1.450392975613047e-005 2.424011877104097e-004 2.150870574009904e-004 -3.151463935628172e-004 3.151056064371828e-004 2.115968240206257e-004 2.412867014602870e-004 
3.824999999999994e-011 4.920432959290006e-005 1.900729306629224e-005 2.482847363586842e-004 2.369610200422939e-004 -3.150786661932530e-004 3.151733338067470e-004 2.316724756262096e-004 2.443744498872172e-004 
3.849999999999994e-011 8.691511213659026e-005 5.589660257793162e-005 2.589142786035015e-004 2.587990438751857e-004 -3.146183641271260e-004 3.156336358728740e-004 2.533047517934637e-004 2.530192287662134e-004 
3.874999999999994e-011 6.082541848150502e-005 3.938320818519870e-005 2.687348992017736e-004 2.721934955762255e-004 -3.138277762852478e-004 3.164242237147522e-004 2.687164230811741e-004 2.627234057410627e-004 
3.899999999999994e-011 5.525216990411291e-005 4.967425992238205e-005 2.734765648352604e-004 2.735059678299860e-004 -3.129060596689980e-004 3.173459403310019e-004 2.737777667543240e-004 2.694631803221712e-004 
3.924999999999994e-011 4.443846064770763e-006 1.570248207024118e-005 2.717813367144792e-004 2.646100053057195e-004 -3.121337242397915e-004 3.181182757602085e-004 2.689540910391416e-004 2.712123392946998e-004 
3.949999999999994e-011 -4.721235786802541e-007 2.320792432008285e-005 2.652080873343270e-004 2.511045698081152e-004 -3.117643953631261e-004 3.184876046368739e-004 2.582484724231750e-004 2.683000731652239e-004 
3.974999999999993e-011 -2.926464797096087e-005 -1.423206251285468e-006 2.570527996755487e-004 2.393178640902657e-004 -3.119203968659778e-004 3.183316031340222e-004 2.469121010709963e-004 2.627408725961908e-004 
3.999999999999993e-011 -1.948158030668056e-006 2.059216947193325e-005 2.507295619961668e-004 2.336559946545749e-004 -3.125460230229128e-004 3.177059769770872e-004 2.391562205053849e-004 2.570639908654614e-004 
4.024999999999993e-011 -2.857834980433948e-006 7.859272005721184e-006 2.483536674317800e-004 2.352231105582985e-004 -3.134336559115719e-004 3.168183440884281e-004 2.368133217762191e-004 2.532161544019852e-004 
4.049999999999993e-011 3.603269584993291e-005 3.393999523853156e-005 2.500219368263687e-004 2.419418155228129e-004 -3.143020534917630e-004 3.159499465082370e-004 2.392427992642554e-004 2.519498588742317e-004 
4.074999999999993e-011 2.723850790041408e-005 1.700328716274949e-005 2.540464493009626e-004 2.499100223085783e-004 -3.148945005928147e-004 3.153574994071853e-004 2.441986362015910e-004 2.528340878603020e-004 
4.099999999999993e-011 4.560794422899562e-005 3.447146355842936e-005 2.579685068341297e-004 2.553310758034444e-004 -3.150662678769424e-004 3.151857321230575e-004 2.490792774101013e-004 2.547333449189438e-004 
4.124999999999993e-011 1.541377452789621e-005 9.777070986596402e-006 2.597830996712402e-004 2.561311870960099e-004 -3.148328400604428e-004 3.154191599395572e-004 2.519822200320235e-004 2.564333250088111e-004 
4.149999999999993e-011 2.131689489734938e-005 2.393995583743387e-005 2.587552474403719e-004 2.525706905820189e-004 -3.143576469866658e-004 3.158943530133342e-004 2.522125495249730e-004 2.571178924104748e-004 
4.174999999999993e-011 -8.535340565978886e-006 9.869724015581064e-007 2.555245547706892e-004 2.467235517755213e-004 -3.138799633316604e-004 3.163720366683396e-004 2.502031441897330e-004 2.565570202300404e-004 
4.199999999999993e-011 8.305438692104078e-006 2.009224742037533e-005 2.515937486489172e-004 2.412611657468498e-004 -3.136132081073550e-004 3.166387918926450e-004 2.470429333893581e-004 2.550250551114777e-004 
4.224999999999993e-011 -6.247133784674122e-006 2.481999327201465e-006 2.485344103190157e-004 2.381990801432805e-004 -3.136600800374172e-004 3.165919199625828e-004 2.438999184220366e-004 2.530604754263363e-004 
4.249999999999992e-011 2.298404294268602e-005 2.501882482549107e-005 2.472843978262879e-004 2.381371317348822e-004 -3.139810405687655e-004 3.162709594312344e-004 2.415806483180741e-004 2.511993654953829e-004 
4.274999999999992e-011 1.269091629456307e-005 7.964298109464154e-006 2.478165617590835e-004 2.401724263826375e-004 -3.144258623427412e-004 3.158261376572588e-004 2.403454870859214e-004 2.497840025633826e-004 
4.299999999999992e-011 3.734501867243349e-005 2.873856533681435e-005 2.492845299714481e-004 2.427459207541989e-004 -3.148057561959982e-004 3.154462438040018e-004 2.399744780497080e-004 2.488990783926743e-004 
4.324999999999992e-011 1.717497885489756e-005 9.085227870963212e-006 2.505172871059564e-004 2.440087055959038e-004 -3.149734301550985e-004 3.152785698449015e-004 2.399854935611108e-004 2.484176269208093e-004 
4.349999999999992e-011 3.165976895071485e-005 2.785809135970767e-005 2.505751241085987e-004 2.430706001495592e-004 -3.148827632061116e-004 3.153692367938883e-004 2.398613067845188e-004 2.480949174334651e-004 
4.374999999999992e-011 5.376419961399620e-006 7.621175694696987e-006 2.491172104738910e-004 2.400562128293349e-004 -3.145996001308359e-004 3.156523998691641e-004 2.392067912978686e-004 2.476723484837536e-004 
4.399999999999992e-011 1.990947286261601e-005 2.727006287908753e-005 2.464587891012277e-004 2.358464779437089e-004 -3.142635418774140e-004 3.159884581225860e-004 2.378940654284497e-004 2.469584942341383e-004 
4.424999999999992e-011 -1.014937300076361e-006 8.765077428705442e-006 2.433419597700046e-004 2.316526092901851e-004 -3.140258606743959e-004 3.162261393256041e-004 2.359255491787292e-004 2.458636775115659e-004 
4.449999999999992e-011 2.132676935221751e-005 3.017259013860888e-005 2.405622238234436e-004 2.284417633089108e-004 -3.139888114372749e-004 3.162631885627251e-004 2.334485530077157e-004 2.443962532331873e-004 
4.474999999999992e-011 7.373513827844956e-006 1.286866869945272e-005 2.386313015192613e-004 2.265592609734280e-004 -3.141705759982704e-004 3.160814240017296e-004 2.306510421809341e-004 2.426345836636476e-004 
4.499999999999992e-011 3.354613150507620e-005 3.480243640032748e-005 2.376093981581974e-004 2.256676197827849e-004 -3.145076204265658e-004 3.157443795734342e-004 2.276845670811746e-004 2.406864688248308e-004 
4.524999999999992e-011 1.972187005825755e-005 1.762076602652050e-005 2.371447635282250e-004 2.249655393816677e-004 -3.148880368912849e-004 3.153639631087151e-004 2.246124389609995e-004 2.386473683899517e-004 
4.549999999999991e-011 4.343098039736017e-005 3.973156175816583e-005 2.366681356593869e-004 2.235476761875739e-004 -3.151984029863387e-004 3.150535970136613e-004 2.213866267455205e-004 2.365667434739650e-004 
4.574999999999991e-011 2.653850069376670e-005 2.321181601356129e-005 2.356325348697860e-004 2.207296479627160e-004 -3.153642556173643e-004 3.148877443826357e-004 2.178494616556661e-004 2.344286007027993e-004 
4.599999999999991e-011 4.845882862073234e-005 4.673940654368647e-005 2.336902386437260e-004 2.162074194572918e-004 -3.153698675463458e-004 3.148821324536542e-004 2.137516272211222e-004 2.321484750884851e-004 
4.624999999999991e-011 3.217911482571411e-005 3.249311811667749e-005 2.307477837568556e-004 2.100143313570364e-004 -3.152533240325474e-004 3.149986759674526e-004 2.087747575245013e-004 2.295843555826781e-004 
4.649999999999991e-011 5.733640050858945e-005 5.917729475972532e-005 2.269025270502051e-004 2.023282765228270e-004 -3.150832215002331e-004 3.151687784997669e-004 2.025447350486912e-004 2.265541901016660e-004 
4.674999999999991e-011 4.652498675737592e-005 4.906227333926911e-005 2.223086724387165e-004 1.932246523556012e-004 -3.149293434876088e-004 3.153226565123912e-004 1.946213108726225e-004 2.228494838427388e-004 
4.699999999999991e-011 7.886317781574084e-005 8.114868818342076e-005 2.170330056061174e-004 1.824597256520283e-004 -3.148395116443470e-004 3.154124883556530e-004 1.844514407348838e-004 2.182345691925352e-004 
4.724999999999991e-011 7.679991963118114e-005 7.832703198052563e-005 2.109449524860844e-004 1.693227532671141e-004 -3.148297158521703e-004 3.154222841478297e-004 1.712765335915061e-004 2.124239881610230e-004 
4.749999999999991e-011 1.200617916062449e-004 1.206520238873068e-004 2.036553652387994e-004 1.525417279931177e-004 -3.148878502337387e-004 3.153641497662613e-004 1.539862108654216e-004 2.050341974268648e-004 
4.774999999999991e-011 1.326625197209064e-004 1.326210847824644e-004 1.944891382478631e-004 1.301947186169331e-004 -3.149861268936470e-004 3.152658731063530e-004 1.309173717400307e-004 1.955091636302089e-004 
4.799999999999991e-011 1.968299147710682e-004 1.965210704204677e-004 1.824636929236350e-004 9.960207086869797e-005 -3.150951934109503e-004 3.151568065890497e-004 9.963224756781515e-005 1.830255597812026e-004 
4.824999999999990e-011 2.394898879073705e-004 2.393662147636832e-004 1.662693581763816e-004 5.733037754258282e-005 -3.151939992511937e-004 3.150580007488063e-004 5.685136677058251e-005 1.664089693295826e-004 
4.849999999999990e-011 3.439601146806614e-004 3.441823710974861e-004 1.443555113363552e-004 -1.528782863485846e-007 -3.152721489577193e-004 3.149798510422807e-004 -9.021112352890894e-007 1.441886851180251e-004 
4.874999999999990e-011 4.294654535565409e-004 4.300657327155477e-004 1.155021268237345e-004 -7.427202176935147e-005 -3.153245581321820e-004 3.149274418678179e-004 -7.505914344069121e-005 1.151770723810427e-004 
4.899999999999990e-011 5.498511872023818e-004 5.505301540936064e-004 8.057391451015650e-005 -1.607415233313139e-004 -3.153431614036568e-004 3.149088385963432e-004 -1.613542445334465e-004 8.025439985970521e-005 
4.924999999999990e-011 5.771563984631671e-004 5.777482104694272e-004 4.515749166333394e-005 -2.356620182776341e-004 -3.153194246261053e-004 3.149325753738947e-004 -2.358479091943632e-004 4.501234780418126e-005 
4.949999999999990e-011 5.545417867736880e-004 5.550844120110650e-004 1.994831893539516e-005 -2.636868339318732e-004 -3.152624346619806e-004 3.149895653380194e-004 -2.633410550482168e-004 2.010203726046847e-005 
4.974999999999990e-011 4.313912702030758e-004 4.323586065827532e-004 1.612030116649505e-005 -2.247742904998221e-004 -3.152077758158053e-004 3.150442241841947e-004 -2.239582942656177e-004 1.658702747733554e-005 
4.999999999999990e-011 3.694524193816693e-004 3.711270000641437e-004 3.881662550052874e-005 -1.150298333053237e-004 -3.151950466059407e-004 3.150569533940593e-004 -1.141283765564444e-004 3.949938846721212e-005 
5.024999999999990e-011 3.619160408482713e-004 3.640907336293752e-004 8.483818796920813e-005 1.631112879299915e-005 -3.152369254549878e-004 3.150150745450122e-004 1.706175624213313e-005 8.559401513117688e-005 
5.049999999999990e-011 4.871147280931376e-004 4.882621743020012e-004 1.448355976670409e-004 1.301439943255262e-004 -3.153107780192220e-004 3.149412219807780e-004 1.305784011036322e-004 1.455036482589456e-004 
5.074999999999990e-011 5.775379758761576e-004 5.752907320006251e-004 2.052343060253137e-004 1.978079338797876e-004 -3.153690817731989e-004 3.148829182268011e-004 1.978426830706017e-004 2.056004042471438e-004 
5.099999999999990e-011 5.923645650178952e-004 5.854599009951332e-004 2.500943768224616e-004 2.113040559446963e-004 -3.153610545657838e-004 3.148909454342162e-004 2.109114170641414e-004 2.499205896303087e-004 
5.124999999999989e-011 4.218769939481118e-004 4.116594797154919e-004 2.676026545656083e-004 1.832390200427136e-004 -3.152582185006408e-004 3.149937814993592e-004 1.825059240500195e-004 2.667700754930661e-004 
5.149999999999989e-011 2.238077214323929e-004 2.121945183668233e-004 2.579956759009882e-004 1.411297635999005e-004 -3.150644266358738e-004 3.151875733641262e-004 1.402460294212150e-004 2.565738444563773e-004 
5.174999999999989e-011 2.662485239089527e-005 1.442119999103098e-005 2.338378100155760e-004 1.140416128531079e-004 -3.148027488423095e-004 3.154492511576904e-004 1.131558700758984e-004 2.319741362786323e-004 
5.199999999999989e-011 -2.742390687149880e-005 -4.082610677986633e-005 2.122979028873293e-004 1.188422479047215e-004 -3.144942886668197e-004 3.157577113331802e-004 1.179553240268578e-004 2.100677040830803e-004 
5.224999999999989e-011 -1.791775043811407e-005 -3.265828530843382e-005 2.063743230056066e-004 1.556166675451944e-004 -3.141517286612711e-004 3.161002713387289e-004 1.546174810984345e-004 2.037554432998842e-004 
5.249999999999989e-011 8.348652062086609e-005 6.970512241763969e-005 2.195726170901439e-004 2.107478767463199e-004 -3.137948230937490e-004 3.164571769062510e-004 2.095755421363152e-004 2.165987388374133e-004 
5.274999999999989e-011 1.377069558423873e-004 1.296911179399067e-004 2.455047866557370e-004 2.635400056339263e-004 -3.134696680569082e-004 3.167823319430918e-004 2.623435019527787e-004 2.424692012937628e-004 
5.299999999999989e-011 1.846075529917194e-004 1.866218961067615e-004 2.722181193595436e-004 2.951364430928870e-004 -3.132479233119111e-004 3.170040766880889e-004 2.942491054202361e-004 2.696944195533429e-004 
5.324999999999989e-011 1.407753769881295e-004 1.541391295727919e-004 2.888063947056301e-004 2.970040583894622e-004 -3.132018588348488e-004 3.170501411651512e-004 2.967364872908705e-004 2.874280837889101e-004 
5.349999999999989e-011 1.035192181947588e-004 1.255335250052569e-004 2.904571487988995e-004 2.741971002193903e-004 -3.133709226428698e-004 3.168810773571302e-004 2.746248720663046e-004 2.906137113622932e-004 
5.374999999999989e-011 2.208052360983275e-005 4.665412893124357e-005 2.794645605924265e-004 2.412457182915430e-004 -3.137392316382771e-004 3.165127683617229e-004 2.420913236251239e-004 2.810596316824351e-004 
5.399999999999989e-011 6.260327024198787e-007 1.916616155701950e-005 2.628195443653724e-004 2.139722554104203e-004 -3.142325015369922e-004 3.160194984630078e-004 2.145592581190571e-004 2.651361442465212e-004 
5.424999999999988e-011 -2.456021175343495e-005 -2.014418412400118e-005 2.485346674446392e-004 2.026892281353775e-004 -3.147295316751894e-004 3.155224683248106e-004 2.020417979736627e-004 2.502979065532512e-004 
5.449999999999988e-011 2.081808545619318e-005 7.479906394477012e-006 2.423116208127081e-004 2.094844505028135e-004 -3.150816264170730e-004 3.151703735829270e-004 2.067590472550175e-004 2.421088464892680e-004 
5.474999999999988e-011 3.828282126638109e-005 1.089928668090745e-005 2.455129586221076e-004 2.290874075791649e-004 -3.151430159083766e-004 3.151089840916234e-004 2.242598362808755e-004 2.425195192305038e-004 
5.499999999999988e-011 8.341831447817399e-005 5.143632515670606e-005 2.551455008007021e-004 2.520365520623012e-004 -3.148194730571261e-004 3.154325269428739e-004 2.463326943861061e-004 2.497358875699162e-004 
5.524999999999988e-011 6.556833688656370e-005 3.997184873204185e-005 2.658243915910515e-004 2.689625849792089e-004 -3.141259786379442e-004 3.161260213620558e-004 2.645275449383974e-004 2.595901011947440e-004 
5.549999999999988e-011 6.510291025094367e-005 5.379313391535203e-005 2.725894697310624e-004 2.743979996670239e-004 -3.132183312398093e-004 3.170336687601907e-004 2.732703913699781e-004 2.676791273966622e-004 
5.574999999999988e-011 1.483697489935687e-005 2.065986797275149e-005 2.730217424275712e-004 2.684496159767944e-004 -3.123611890708111e-004 3.178908109291889e-004 2.714911546623666e-004 2.711970385652763e-004 
5.599999999999988e-011 6.426352136605133e-006 2.666843105359695e-005 2.677830992185374e-004 2.557679138933045e-004 -3.118318494455286e-004 3.184201505544714e-004 2.622081720775934e-004 2.697048146067719e-004 
5.624999999999988e-011 -2.811305793657133e-005 -6.039964082231290e-007 2.597555927402763e-004 2.427731156838774e-004 -3.118066934549557e-004 3.184453065450443e-004 2.505272059740657e-004 2.647623783686362e-004 
5.649999999999988e-011 -6.206846272807397e-006 1.906097038321641e-005 2.524919431081998e-004 2.347460741589476e-004 -3.122907898650188e-004 3.179612101349812e-004 2.412209982900903e-004 2.588608979828301e-004 
5.674999999999988e-011 -9.784970488854017e-006 5.346911511037323e-006 2.486685736431649e-004 2.339645601127344e-004 -3.131205870699914e-004 3.171314129300086e-004 2.370007112035151e-004 2.542433208638996e-004 
5.699999999999987e-011 3.009084640167699e-005 3.203828751527997e-005 2.490861884438230e-004 2.393254291385704e-004 -3.140284576604700e-004 3.162235423395300e-004 2.380061655084799e-004 2.520969109972366e-004 
5.724999999999987e-011 2.489064941207871e-005 1.666059147517963e-005 2.525766048301469e-004 2.473391322703179e-004 -3.147380267742434e-004 3.155139732257566e-004 2.424029169627153e-004 2.523563873770111e-004 
5.749999999999987e-011 4.730496455123309e-005 3.564186406571127e-005 2.568015842474105e-004 2.539600304953631e-004 -3.150586677958203e-004 3.151933322041797e-004 2.475725533255563e-004 2.540554803065658e-004 
5.774999999999987e-011 1.968936413662972e-005 1.168354682662184e-005 2.594816044587341e-004 2.564059293051719e-004 -3.149499468829352e-004 3.153020531170648e-004 2.512874406029796e-004 2.559410768072090e-004 
5.799999999999987e-011 2.585552213906429e-005 2.563281398390527e-005 2.594044684214817e-004 2.541555222339614e-004 -3.145309948068800e-004 3.157210051931200e-004 2.524247277846308e-004 2.570254662326045e-004 
5.824999999999988e-011 -5.774278154384677e-006 1.819359081157562e-006 2.567775596733578e-004 2.487844403346070e-004 -3.140265056111949e-004 3.162254943888051e-004 2.510735499495375e-004 2.568771973347448e-004 
5.849999999999988e-011 8.299118111740791e-006 1.992673684755043e-005 2.528945874277706e-004 2.429132788473858e-004 -3.136700510208559e-004 3.165819489791440e-004 2.481655200195666e-004 2.556213719487228e-004 
5.874999999999988e-011 -8.678336768095673e-006 1.628494732638268e-006 2.493938410110921e-004 2.388960157055415e-004 -3.136083990333679e-004 3.166436009666321e-004 2.449018729377859e-004 2.537381366217804e-004 
5.899999999999987e-011 1.950828880701793e-005 2.399790055104835e-005 2.474864616723735e-004 2.378515065325907e-004 -3.138494957937876e-004 3.164025042062123e-004 2.422461434852685e-004 2.517911479441806e-004 
5.924999999999987e-011 9.866427762027743e-006 7.241728737787177e-006 2.474787514201738e-004 2.393369809584722e-004 -3.142739630411778e-004 3.159780369588222e-004 2.406530518884159e-004 2.502021257474072e-004 
5.949999999999987e-011 3.616080451624360e-005 2.847543880323392e-005 2.487557720661262e-004 2.419041721260905e-004 -3.146974076680637e-004 3.155545923319363e-004 2.400173766691839e-004 2.491409888397379e-004 
5.974999999999987e-011 1.781135963585242e-005 9.193990803888921e-006 2.501882781598868e-004 2.438068247265781e-004 -3.149505135080897e-004 3.153014864919103e-004 2.399666816711170e-004 2.485421506643337e-004 
5.999999999999987e-011 3.364049106089128e-005 2.813043122164660e-005 2.507107652109843e-004 2.436549421436204e-004 -3.149478828369627e-004 3.153041171630373e-004 2.399393722900601e-004 2.481921961079886e-004 
6.024999999999987e-011 7.635834709207792e-006 7.786335218588852e-006 2.497668889024095e-004 2.412628091550700e-004 -3.147189849438219e-004 3.155330150561781e-004 2.395064345043483e-004 2.478289389138606e-004 
6.049999999999987e-011 2.140950516018282e-005 2.713809395526031e-005 2.474672147002370e-004 2.373265457985469e-004 -3.143857625438735e-004 3.158662374561265e-004 2.384231983714463e-004 2.472295973930104e-004 
6.074999999999987e-011 -6.724230543325272e-007 8.287469655266860e-006 2.444533361758215e-004 2.330398148581483e-004 -3.141024651359919e-004 3.161495348640081e-004 2.366559819678417e-004 2.462669385941631e-004 
6.099999999999987e-011 2.098371639297554e-005 2.944349583596198e-005 2.415647642874709e-004 2.295197496732460e-004 -3.139887035302641e-004 3.162632964697359e-004 2.343288641944030e-004 2.449221426382605e-004 
6.124999999999987e-011 7.637227488982186e-006 1.204335859673929e-005 2.394789715915753e-004 2.273563854702227e-004 -3.140826285019114e-004 3.161693714980886e-004 2.316377878867431e-004 2.432647694651972e-004 
6.149999999999987e-011 3.613697326264329e-005 3.401420532869728e-005 2.384735521578219e-004 2.264436322529434e-004 -3.143297591900001e-004 3.159222408099999e-004 2.287651157521716e-004 2.414135374774519e-004 
6.174999999999986e-011 2.625048455893430e-005 1.693971591541590e-005 2.383744536644318e-004 2.260971713505723e-004 -3.146067989486212e-004 3.156452010513788e-004 2.258157036408258e-004 2.394916839134858e-004 
6.199999999999986e-011 5.511794135249402e-005 3.917847340975070e-005 2.386849294010916e-004 2.253664388016704e-004 -3.147656493836459e-004 3.154863506163541e-004 2.227829660247490e-004 2.375886181234055e-004 
6.224999999999986e-011 4.404086561090884e-005 2.281118651050175e-005 2.388040155992964e-004 2.233726587263205e-004 -3.146781590242541e-004 3.155738409757459e-004 2.195420151674470e-004 2.357345940689806e-004 
6.249999999999986e-011 7.203962897539925e-005 4.658450465180381e-005 2.382246345373304e-004 2.195239424455609e-004 -3.142647444483601e-004 3.159872555516399e-004 2.158608754445391e-004 2.338910710965901e-004 
6.274999999999986e-011 6.196140882076454e-005 3.280121081493683e-005 2.366368210397400e-004 2.135393567832482e-004 -3.134983023864291e-004 3.167536976135709e-004 2.114179216594836e-004 2.319555682011351e-004 
6.299999999999986e-011 9.370039466458467e-005 6.033149698727696e-005 2.339125847431668e-004 2.052976595362660e-004 -3.123852514448439e-004 3.178667485551561e-004 2.058115682787821e-004 2.297754671907063e-004 
6.324999999999986e-011 9.063472961141625e-005 5.165622610233713e-005 2.300096592395888e-004 1.945945193030709e-004 -3.109323342438437e-004 3.193196657561562e-004 1.985474824359718e-004 2.271624979169799e-004 
6.349999999999986e-011 1.333676992438002e-004 8.606732232023992e-005 2.248469315982492e-004 1.808887244342845e-004 -3.091095718602609e-004 3.211424281397391e-004 1.889878266754444e-004 2.238983897829315e-004 
6.374999999999986e-011 1.467371737564409e-004 8.691057107148648e-005 2.181926963493077e-004 1.630738809465242e-004 -3.068159613025045e-004 3.234360386974955e-004 1.762460197031990e-004 2.197231605394836e-004 
6.399999999999986e-011 2.139815556703178e-004 1.350026148224581e-004 2.095772998291164e-004 1.392580592953303e-004 -3.038495928401341e-004 3.264024071598659e-004 1.590067466685437e-004 2.142978913979732e-004 
6.424999999999986e-011 2.640362553513133e-004 1.561060585729457e-004 1.982351045198990e-004 1.065440721327240e-004 -2.998857015562469e-004 3.303662984437531e-004 1.352476691869844e-004 2.071294401226656e-004 
6.449999999999986e-011 3.856870901687705e-004 2.344010871509671e-004 1.831648857320449e-004 6.102670794676197e-005 -2.944928078565182e-004 3.357591921434818e-004 1.018661530844382e-004 1.974297836464654e-004 
6.474999999999985e-011 5.117311241548049e-004 2.981780699425009e-004 1.636859177985798e-004 -2.535455901650438e-006 -2.873034807614400e-004 3.429485192385600e-004 5.261775575415109e-005 1.839056830164314e-004 
6.499999999999985e-011 7.273348327996248e-004 4.297979315279985e-004 1.413927152903277e-004 -7.816332585591508e-005 -2.786235103800803e-004 3.516284896199197e-004 -1.166007692089012e-005 1.643892398158721e-004 
6.524999999999985e-011 9.375881762670604e-004 5.363288267126758e-004 1.240873664430781e-004 -1.545731437597203e-004 -2.704269162968036e-004 3.598250837031964e-004 -9.835812206751511e-005 1.361955016251042e-004 
6.549999999999985e-011 1.171142568802409e-003 6.448129664001638e-004 1.278092773460038e-004 -1.917816652123126e-004 -2.659887126583030e-004 3.642632873416970e-004 -1.914600565622414e-004 9.969591758474292e-005 
6.574999999999985e-011 1.254385344672362e-003 6.170995838679717e-004 1.666979827893197e-004 -1.523027837551052e-004 -2.664075472094057e-004 3.638444527905943e-004 -2.527960022421214e-004 6.418332462323364e-005 
6.599999999999985e-011 1.125966261894545e-003 5.342137084510801e-004 2.321767338040730e-004 -4.069614123176746e-005 -2.677950195001387e-004 3.624569804998613e-004 -2.406205240226906e-004 4.729729183456405e-005 
6.624999999999985e-011 7.204709880668214e-004 4.014091995325441e-004 2.919789612310093e-004 8.934592883643178e-005 -2.643921776314111e-004 3.658598223685889e-004 -1.427803003708527e-004 6.378499036280186e-005 
6.649999999999985e-011 3.290159499128668e-004 3.914619243641447e-004 3.195640371776460e-004 1.824117099274679e-004 -2.545832634791744e-004 3.756687365208256e-004 7.727182278006480e-006 1.145672345381979e-004 
6.674999999999985e-011 1.586114964352291e-005 4.550734542310285e-004 3.139557475491315e-004 2.224580530227922e-004 -2.431992024277257e-004 3.870527975722743e-004 1.541789084912846e-004 1.858488315554022e-004 
6.699999999999985e-011 -1.404890017716232e-004 5.944890670715035e-004 2.906233756636388e-004 2.263278471759471e-004 -2.384084976931046e-004 3.918435023068954e-004 2.480501002996430e-004 2.550661769478082e-004 
6.724999999999985e-011 -2.475195798047044e-004 5.958884125464545e-004 2.659238089207375e-004 2.189311044183804e-004 -2.458984786528148e-004 3.843535213471852e-004 2.682649706162234e-004 2.990558151907084e-004 
6.749999999999984e-011 -2.362659124612615e-004 4.758197625105388e-004 2.497725524111396e-004 2.171698986124919e-004 -2.648040102421899e-004 3.654479897578101e-004 2.269422164881844e-004 3.045007865312946e-004 
